Reference (Strand)	Position	Read-count	pValue
JN555585-	126612	0.0	5.363437730476785E-9
JN555585-	69271	0.0	2.6738208795964537E-9
JN555585-	126615	0.0	2.484118527800596E-8
JN555585-	69270	1.0	1.142087304944411E-9
JN555585-	126614	0.0	2.484118527800596E-8
JN555585-	69273	2.0	1.4255289444917254E-8
JN555585-	126617	0.1666666716337204	5.7102464859818916E-8
JN555585-	69272	1.0	6.202166733066122E-9
JN555585-	126616	0.0	5.7102464859818916E-8
JN555585-	69275	0.0	7.329150869136834E-8
JN555585-	126619	0.0	1.3031075314163676E-7
JN555585-	69274	0.0	3.246896518622016E-8
JN555585-	126618	0.1666666716337204	1.3031075314163676E-7
JN555585-	69277	0.0	7.329150869136834E-8
JN555585-	126621	0.0	2.9526107357396116E-7
JN555585-	69276	1.0	7.329150869136834E-8
JN555585-	126620	0.1666666716337204	1.3031075314163676E-7
JN555585-	69279	1.0	2.6738208795964537E-9
JN555585-	69278	3.0	2.6738208795964537E-9
JN555585-	69281	1.0	6.202166733066122E-9
JN555585-	69280	1.0	2.6738208795964537E-9
JN555585-	69283	0.0	1.4255289444917254E-8
JN555585-	69282	1.0	6.202166733066122E-9
JN555585-	69285	2.0	1.4630443856936296E-7
JN555585-	69284	0.0	1.2699900741087145E-7
JN555585-	69286	0.0	6.03984574258091E-7
JN555585-	143025	10.0	3.034801247447669E-7
JN555585-	143036	3.0	4.3920993505470467E-7
JN555585-	102174	45.0	4.328077405744534E-8
JN555585-	102177	104.0	4.328077405744534E-8
JN555585-	102176	463.0	2.990594384059263E-7
JN555585-	102179	167.0	1.193005019393818E-8
JN555585-	102178	64.0	4.328077405744534E-8
JN555585-	102181	223.0	5.3682707806457785E-9
JN555585-	102180	35.0	5.3682707806457785E-9
JN555585-	102183	124.0	3.8479083658000095E-8
JN555585-	102182	102.0	1.3110335228610917E-9
JN555585-	102185	62.0	2.1284903734928412E-7
JN555585-	102184	81.0	3.8479083658000095E-8
JN555585-	126819	1.0	3.6712416133388554E-7
JN555585-	126821	0.0	1.857146502623241E-8
JN555585-	126820	3.0	4.080495399580606E-8
JN555585-	126823	0.0	1.857146502623241E-8
JN555585-	126822	0.0	1.857146502623241E-8
JN555585-	126825	0.0	1.5690131484976317E-9
JN555585-	126824	1.0	3.5931145625126515E-9
JN555585-	126827	3.0	2.406965955495957E-10
JN555585-	126826	0.0	1.5690131484976317E-9
JN555585-	126829	1.0	3.486580923303836E-13
JN555585-	126828	2.0	1.1502529441395461E-11
JN555585-	126831	0.0	1.3470018280437928E-13
JN555585-	126830	0.0	1.3470018280437928E-13
JN555585-	126833	0.0	1.3470018280437928E-13
JN555585-	126832	0.0	1.3470018280437928E-13
JN555585-	126835	1.0	3.5393412903653513E-14
JN555585-	126834	0.0	3.486580923303836E-13
JN555585-	126837	0.0	1.340992662809691E-14
JN555585-	126836	0.0	1.340992662809691E-14
JN555585-	126839	0.0	3.5393412903653513E-14
JN555585-	126838	0.0	3.5393412903653513E-14
JN555585-	126841	0.0	3.5393412903653513E-14
JN555585-	126840	0.0	3.5393412903653513E-14
JN555585-	126843	0.0	3.5393412903653513E-14
JN555585-	126842	0.0	3.5393412903653513E-14
JN555585-	126845	0.0	9.247956274826928E-14
JN555585-	126844	0.0	9.247956274826928E-14
JN555585-	126847	0.0	9.247956274826928E-14
JN555585-	126846	0.0	9.247956274826928E-14
JN555585-	126849	0.0	2.392725194915335E-13
JN555585-	126848	0.0	2.392725194915335E-13
JN555585-	126851	0.0	2.392725194915335E-13
JN555585-	126850	0.0	2.392725194915335E-13
JN555585-	126853	0.0	6.131358311973077E-13
JN555585-	126852	0.0	2.392725194915335E-13
JN555585-	126855	0.0	1.5564217253465694E-12
JN555585-	126854	0.0	6.131358311973077E-13
JN555585-	126857	0.0	3.914636460720072E-12
JN555585-	126856	0.0	1.5564217253465694E-12
JN555585-	126859	0.0	3.914636460720072E-12
JN555585-	126858	0.0	3.914636460720072E-12
JN555585-	126861	0.0	9.757377446871225E-12
JN555585-	126860	0.0	3.914636460720072E-12
JN555585-	126863	0.0	5.904336327185428E-11
JN555585-	126862	0.0	2.4106461927554066E-11
JN555585-	126865	0.0	3.453502153545731E-10
JN555585-	126864	0.0	1.43391025088784E-10
JN555585-	126867	0.0	3.453502153545731E-10
JN555585-	126866	0.0	3.453502153545731E-10
JN555585-	126869	0.0	3.453502153545731E-10
JN555585-	126868	0.0	3.453502153545731E-10
JN555585-	126871	0.0	8.250032922360614E-10
JN555585-	126870	0.0	8.250032922360614E-10
JN555585-	126873	0.0	4.597232340409012E-9
JN555585-	126872	0.0	1.955144788450455E-9
JN555585-	126875	0.0	2.484118527800596E-8
JN555585-	126874	0.0	5.363437730476785E-9
JN555585-	126877	0.0	1.3031075314163676E-7
JN555585-	126876	0.0	5.7102464859818916E-8
JN555585-	126879	0.0	2.9526107357396116E-7
JN555585-	126878	0.0	2.9526107357396116E-7
JN555585-	126881	0.0	2.9526107357396116E-7
JN555585-	126880	0.0	2.9526107357396116E-7
JN555585-	61362	24.0	4.1803857728139073E-7
JN555585-	135294	12.0	2.5313347960334253E-7
JN555585-	135295	3.0	4.0448305117340626E-7
JN555585-	135298	1.0	3.774771663508733E-8
JN555585-	135299	9.0	5.6495459309567965E-8
JN555585-	135296	7.0	4.0448305117340626E-7
JN555585-	135297	20.0	1.204115476110892E-7
JN555585-	135302	3.0	2.5313347960334253E-7
JN555585-	135303	12.0	6.998089676390706E-8
JN555585-	135300	10.0	1.204115476110892E-7
JN555585-	135301	11.0	2.5313347960334253E-7
JN555585-	135306	53.0	1.1207404970692351E-9
JN555585-	135307	15.0	8.409393746341624E-11
JN555585-	135304	30.0	1.857146502623241E-8
JN555585-	135305	230.0	1.5690131484976317E-9
JN555585-	135310	1.0	3.4571428020577934E-11
JN555585-	135311	2.0	3.4571428020577934E-11
JN555585-	135308	2.0	3.4571428020577934E-11
JN555585-	135309	8.0	3.4571428020577934E-11
JN555585-	135314	4.0	8.409393746341624E-11
JN555585-	135315	1.0	8.409393746341624E-11
JN555585-	135312	6.0	3.4571428020577934E-11
JN555585-	135313	1.0	3.4571428020577934E-11
JN555585-	135318	4.0	8.409393746341624E-11
JN555585-	135319	5.0	8.409393746341624E-11
JN555585-	135316	1.0	8.409393746341624E-11
JN555585-	135317	2.0	8.409393746341624E-11
JN555585-	135322	19.0	9.757377446871225E-12
JN555585-	135323	2.0	3.914636460720072E-12
JN555585-	135320	4.0	8.409393746341624E-11
JN555585-	135321	10.0	8.409393746341624E-11
JN555585-	135326	6.0	6.131358311973077E-13
JN555585-	135327	5.0	6.131358311973077E-13
JN555585-	135324	4.0	9.757377446871225E-12
JN555585-	135325	6.0	6.131358311973077E-13
JN555585-	135330	5.0	1.5564217253465694E-12
JN555585-	135331	1.0	3.914636460720072E-12
JN555585-	135328	10.0	6.131358311973077E-13
JN555585-	135329	7.0	6.131358311973077E-13
JN555585-	135334	3.0	3.914636460720072E-12
JN555585-	135335	3.0	8.409393746341624E-11
JN555585-	135332	12.0	3.914636460720072E-12
JN555585-	135333	2.0	3.914636460720072E-12
JN555585-	135338	4.0	4.832771653097641E-10
JN555585-	135339	1.0	4.832771653097641E-10
JN555585-	135336	0.5	2.0256782998980348E-10
JN555585-	135337	4.0	2.0256782998980348E-10
JN555585-	135342	1.0	7.727016317087053E-8
JN555585-	135343	2.0	1.6861162480022187E-7
JN555585-	135340	9.0	7.727016317087053E-8
JN555585-	135341	5.0	7.727016317087053E-8
JN555585-	135344	4.0	1.6861162480022187E-7
JN555585-	135345	6.0	1.6861162480022187E-7
JN555585-	12498	4.0	5.249082799457521E-7
JN555585-	143575	2.0	3.5333320323341187E-7
JN555585-	143576	4.0	3.5333320323341187E-7
JN555585-	143581	4.0	4.3920993505470467E-7
JN555585-	143586	9.0	3.5333320323341187E-7
JN555585-	143587	7.0	3.5333320323341187E-7
JN555585-	143590	19.0	4.0448305117340626E-7
JN555585-	143591	2.0	1.9476867461967072E-7
JN555585-	143588	7.0	3.5333320323341187E-7
JN555585-	143589	4.0	3.5333320323341187E-7
JN555585-	143594	12.0	4.0448305117340626E-7
JN555585-	143595	4.0	1.9476867461967072E-7
JN555585-	143592	7.0	1.9476867461967072E-7
JN555585-	37099	106.0	4.3920993505470467E-7
JN555585-	143593	9.0	4.0448305117340626E-7
JN555585-	37100	77.0	4.3920993505470467E-7
JN555585-	143598	16.0	1.5175220352008283E-9
JN555585-	143599	10.0	3.706485783372217E-9
JN555585-	143596	12.0	5.6495459309567965E-8
JN555585-	143597	17.0	6.677511375725711E-9
JN555585-	143602	2.0	1.5175220352008283E-9
JN555585-	143603	11.0	3.007160382327982E-10
JN555585-	143600	0.0	1.5175220352008283E-9
JN555585-	143601	5.0	1.5175220352008283E-9
JN555585-	143606	10.0	6.769791142726682E-10
JN555585-	143607	3.0	2.075916975748901E-11
JN555585-	143604	14.0	2.075916975748901E-11
JN555585-	143605	7.0	6.769791142726682E-10
JN555585-	143610	9.0	2.765488051406034E-12
JN555585-	143611	8.0	2.765488051406034E-12
JN555585-	143608	17.0	3.6006636516989004E-12
JN555585-	143609	4.0	2.765488051406034E-12
JN555585-	37116	100.0	3.5333320323341187E-7
JN555585-	143614	6.0	1.7106601278282385E-11
JN555585-	37117	23.0	3.5333320323341187E-7
JN555585-	143615	13.0	4.627816282852785E-12
JN555585-	37118	105.0	3.5333320323341187E-7
JN555585-	143612	8.0	3.6006636516989004E-12
JN555585-	37119	67.0	2.990594384059263E-7
JN555585-	143613	1.0	3.6006636516989004E-12
JN555585-	37120	44.0	1.4351835873454692E-7
JN555585-	143618	3.0	4.627816282852785E-12
JN555585-	37121	24.0	4.3920993505470467E-7
JN555585-	143619	7.0	1.1502529441395461E-11
JN555585-	143616	3.0	4.627816282852785E-12
JN555585-	143617	7.0	4.627816282852785E-12
JN555585-	143622	7.0	1.0916571950260596E-12
JN555585-	143623	0.0	2.765488051406034E-12
JN555585-	143620	1.0	1.1502529441395461E-11
JN555585-	143621	3.0	2.827282696151245E-11
JN555585-	143626	3.0	4.178607601321068E-11
JN555585-	143627	5.5	5.192619753150378E-13
JN555585-	143624	9.0	3.6006636516989004E-12
JN555585-	143625	5.0	1.7106601278282385E-11
JN555585-	143630	4.0	1.767107121413202E-12
JN555585-	143631	14.0	1.0916571950260596E-12
JN555585-	143628	3.0	1.3317693586418912E-12
JN555585-	143629	10.0	2.204609981010124E-13
JN555585-	143634	1.0	3.6006636516989004E-12
JN555585-	143635	4.0	1.3897562794366777E-12
JN555585-	143632	5.0	1.0916571950260596E-12
JN555585-	143633	8.0	2.765488051406034E-12
JN555585-	143638	5.0	2.1718318249391238E-11
JN555585-	143639	1.0	2.1718318249391238E-11
JN555585-	143636	4.0	3.5228127587823074E-12
JN555585-	143637	2.0	8.80683728525079E-12
JN555585-	143642	6.0	1.5175220352008283E-9
JN555585-	143643	3.0	3.4561620981663673E-9
JN555585-	143640	1.0	5.284420985938085E-11
JN555585-	143641	4.0	6.575238117798269E-10
JN555585-	143646	4.0	1.4525259486830164E-8
JN555585-	143647	8.0	4.070437420234875E-9
JN555585-	143644	4.166666507720947	2.927483372801019E-9
JN555585-	143645	5.0	3.6763264126365243E-9
JN555585-	143650	1.0	9.08183973314766E-9
JN555585-	143651	2.0	1.1175660525517155E-8
JN555585-	143648	6.0	4.070437420234875E-9
JN555585-	143649	4.0	4.070437420234875E-9
JN555585-	143654	1.0	9.24689787398401E-8
JN555585-	143655	1.0	9.24689787398401E-8
JN555585-	143652	2.0	4.328077405744534E-8
JN555585-	143653	0.0	4.328077405744534E-8
JN555585-	143658	2.0	1.9476867461967072E-7
JN555585-	143659	2.0	4.0448305117340626E-7
JN555585-	143656	0.0	1.9476867461967072E-7
JN555585-	143657	3.0	1.9476867461967072E-7
JN555585-	143723	9.0	5.249082799457521E-7
JN555585-	143726	2.0	1.7235692916748875E-8
JN555585-	143727	0.0	1.7235692916748875E-8
JN555585-	143724	4.0	6.998089676390706E-8
JN555585-	143725	7.0	1.7235692916748875E-8
JN555585-	143730	19.0	1.5690131484976317E-9
JN555585-	143731	6.0	2.406965955495957E-10
JN555585-	143728	2.0	3.774771663508733E-8
JN555585-	143729	4.0	8.348471808606822E-9
JN555585-	143734	2.0	1.3240999629218193E-9
JN555585-	143735	3.0	1.3240999629218193E-9
JN555585-	143732	3.0	2.406965955495957E-10
JN555585-	143733	0.0	5.677617630582954E-10
JN555585-	143738	0.0	3.9330765496016294E-10
JN555585-	143739	7.0	8.409393746341624E-11
JN555585-	143736	4.5	3.9330765496016294E-10
JN555585-	143737	0.0	3.9330765496016294E-10
JN555585-	143742	0.0	1.5564217253465694E-12
JN555585-	143743	0.0	3.914636460720072E-12
JN555585-	143740	3.0	3.4571428020577934E-11
JN555585-	143741	5.0	1.5564217253465694E-12
JN555585-	143746	0.3333333432674408	3.1677659516125004E-17
JN555585-	143747	0.0	8.927340409089717E-17
JN555585-	143744	0.0	3.914636460720072E-12
JN555585-	143745	1.2222222089767456	5.553875369710167E-18
JN555585-	143750	0.375	1.8660039411736874E-15
JN555585-	143751	0.5	1.8660039411736874E-15
JN555585-	143748	0.0	2.4869019711035125E-16
JN555585-	143749	0.5	6.849887885320179E-16
JN555585-	143754	0.5	1.8660039411736874E-15
JN555585-	143755	0.75	1.8660039411736874E-15
JN555585-	143752	0.0	1.8660039411736874E-15
JN555585-	143753	0.125	1.8660039411736874E-15
JN555585-	143758	0.125	5.0287224855351575E-15
JN555585-	143759	0.0	5.0287224855351575E-15
JN555585-	143756	0.0	1.8660039411736874E-15
JN555585-	143757	0.0	1.8660039411736874E-15
JN555585-	143762	0.0	5.0287224855351575E-15
JN555585-	143763	0.0	5.0287224855351575E-15
JN555585-	143760	0.5972222089767456	5.0287224855351575E-15
JN555585-	143761	0.3333333432674408	5.0287224855351575E-15
JN555585-	143766	0.5	1.340992662809691E-14
JN555585-	143767	0.0	1.340992662809691E-14
JN555585-	143764	0.5	1.340992662809691E-14
JN555585-	143765	0.375	1.340992662809691E-14
JN555585-	143770	0.75	8.927493776508331E-13
JN555585-	143771	0.0	8.927493776508331E-13
JN555585-	143768	0.125	1.340992662809691E-14
JN555585-	143769	0.5	1.340992662809691E-14
JN555585-	143774	0.0	5.6706119189933295E-12
JN555585-	143775	0.5972222089767456	5.6706119189933295E-12
JN555585-	143772	0.0	2.2617532568436117E-12
JN555585-	143773	0.125	5.6706119189933295E-12
JN555585-	143778	0.0	3.053384462491789E-9
JN555585-	143779	0.5	3.053384462491789E-9
JN555585-	143776	0.3333333432674408	1.6530107145746246E-10
JN555585-	143777	0.0	3.9330765496016294E-10
JN555585-	143782	0.0	1.898554123364882E-7
JN555585-	143780	0.375	3.053384462491789E-9
JN555585-	143781	0.5	4.0193699282803E-8
JN555585-	135625	6.0	4.1803857728139073E-7
JN555585-	78297	35.0	2.0285314209770804E-7
JN555585-	78296	6.0	5.585678410746413E-7
JN555585-	78299	14.0	1.4525259486830164E-8
JN555585-	78298	17.0	1.0161997554572886E-7
JN555585-	78301	14.0	1.9070376355672205E-10
JN555585-	78300	15.0	9.941768890047245E-10
JN555585-	78303	35.0	1.2819040299102656E-12
JN555585-	78302	25.0	1.712736824932829E-11
JN555585-	78305	5.0	2.204609981010124E-13
JN555585-	78304	16.0	7.832302430783891E-14
JN555585-	78307	7.0	2.204609981010124E-13
JN555585-	78306	7.0	2.204609981010124E-13
JN555585-	78309	11.0	2.204609981010124E-13
JN555585-	78308	8.0	2.204609981010124E-13
JN555585-	78311	6.0	1.0916571950260596E-12
JN555585-	78310	7.0	2.204609981010124E-13
JN555585-	78313	6.0	2.0727813205095482E-13
JN555585-	78312	7.0	2.765488051406034E-12
JN555585-	78315	9.0	3.262587057337302E-12
JN555585-	78314	6.0	5.405845602640782E-13
JN555585-	78317	12.0	8.183130032814757E-12
JN555585-	78316	5.0	8.183130032814757E-12
JN555585-	78319	1.0	2.0231755180321466E-11
JN555585-	78318	6.0	8.183130032814757E-12
JN555585-	78321	14.0	2.1718318249391238E-11
JN555585-	78320	6.0	4.931769198818275E-11
JN555585-	78323	1.0	2.1718318249391238E-11
JN555585-	78322	10.0	2.1718318249391238E-11
JN555585-	78325	3.0	2.811007483326217E-10
JN555585-	78324	1.0	5.284420985938085E-11
JN555585-	78327	4.0	4.489629824507966E-10
JN555585-	102903	160.0	3.134739674339986E-7
JN555585-	78326	5.0	6.575238117798269E-10
JN555585-	78329	1.0	9.941768890047245E-10
JN555585-	78328	6.0	4.489629824507966E-10
JN555585-	102904	94.0	3.134739674339986E-7
JN555585-	78331	2.0	4.070437420234875E-9
JN555585-	102907	145.0	3.134739674339986E-7
JN555585-	78330	6.0	9.941768890047245E-10
JN555585-	102906	118.0	3.134739674339986E-7
JN555585-	78333	4.0	3.1633150141257684E-8
JN555585-	78332	9.0	1.4525259486830164E-8
JN555585-	102908	148.0	3.134739674339986E-7
JN555585-	78335	1.0	3.034801247447669E-7
JN555585-	78334	4.0	1.0161997554572886E-7
JN555585-	102910	246.0	1.7420588781331683E-7
JN555585-	102913	39.0	3.6712416133388554E-7
JN555585-	102915	195.0	4.080495399580606E-8
JN555585-	102914	102.0	1.7420588781331683E-7
JN555585-	102916	129.0	3.6712416133388554E-7
JN555585-	102921	84.0	3.6712416133388554E-7
JN555585-	102920	210.0	3.6712416133388554E-7
JN555585-	102923	89.0	3.6712416133388554E-7
JN555585-	102922	156.0	1.7420588781331683E-7
JN555585-	102925	263.0	1.7420588781331683E-7
JN555585-	102924	48.0	3.6712416133388554E-7
JN555585-	102927	108.0	3.6712416133388554E-7
JN555585-	102926	100.0	3.6712416133388554E-7
JN555585-	102937	192.0	1.7420588781331683E-7
JN555585-	102939	95.0	8.161325653492634E-8
JN555585-	102938	89.0	1.7420588781331683E-7
JN555585-	102941	72.0	8.161325653492634E-8
JN555585-	102940	80.0	8.161325653492634E-8
JN555585-	102943	33.0	8.161325653492634E-8
JN555585-	102942	60.0	8.161325653492634E-8
JN555585-	102945	61.0	8.161325653492634E-8
JN555585-	102944	56.0	8.161325653492634E-8
JN555585-	102947	96.0	8.161325653492634E-8
JN555585-	102946	63.0	8.161325653492634E-8
JN555585-	102949	212.0	4.080495399580606E-8
JN555585-	102948	105.0	1.7420588781331683E-7
JN555585-	102951	128.0	4.080495399580606E-8
JN555585-	102950	82.0	4.080495399580606E-8
JN555585-	102953	141.0	8.85589843379814E-8
JN555585-	102952	49.0	4.080495399580606E-8
JN555585-	119339	2.0	9.689557218973684E-8
JN555585-	119338	6.0	5.585678410746413E-7
JN555585-	119341	0.0	9.689557218973684E-8
JN555585-	102956	42.0	3.6712416133388554E-7
JN555585-	119340	2.0	9.689557218973684E-8
JN555585-	119342	1.0	5.585678410746413E-7
JN555585-	102962	268.0	3.134739674339986E-7
JN555585-	102965	83.0	8.161325653492634E-8
JN555585-	102964	157.0	1.7420588781331683E-7
JN555585-	102967	114.0	3.134739674339986E-7
JN555585-	102966	124.0	1.7420588781331683E-7
JN555585-	102969	101.0	1.4811053895537265E-8
JN555585-	102968	107.0	1.4909870253465837E-7
JN555585-	102971	152.5	4.0448305117340626E-7
JN555585-	102970	74.0	1.204115476110892E-7
JN555585-	102972	38.5	4.0448305117340626E-7
JN555585-	21203	16.0	4.1803857728139073E-7
JN555585-	21204	7.0	5.585678410746413E-7
JN555585-	21205	14.0	2.0285314209770804E-7
JN555585-	21206	20.0	3.234670776299057E-8
JN555585-	21207	3.0	1.4864723647421924E-8
JN555585-	21208	9.0	1.4864723647421924E-8
JN555585-	21209	9.0	3.234670776299057E-8
JN555585-	21210	8.0	3.234670776299057E-8
JN555585-	21211	4.0	9.689557218973684E-8
JN555585-	21212	7.0	9.689557218973684E-8
JN555585-	21213	11.0	6.928976853553197E-8
JN555585-	21214	5.0	3.234670776299057E-8
JN555585-	21215	4.0	2.0285314209770804E-7
JN555585-	21216	4.0	2.0285314209770804E-7
JN555585-	21217	16.0	4.1803857728139073E-7
JN555585-	21218	15.0	4.1803857728139073E-7
JN555585-	21219	7.0	2.0285314209770804E-7
JN555585-	21220	4.0	4.1803857728139073E-7
JN555585-	21221	12.0	4.1803857728139073E-7
JN555585-	21222	2.0	4.1803857728139073E-7
JN555585-	21224	17.0	3.034801247447669E-7
JN555585-	21225	7.0	4.1803857728139073E-7
JN555585-	21227	10.0	4.1803857728139073E-7
JN555585-	21228	9.0	2.0285314209770804E-7
JN555585-	21229	2.0	5.585678410746413E-7
JN555585-	21230	7.0	5.585678410746413E-7
JN555585-	95065	2.0	2.72928883347285E-7
JN555585-	95067	2.0	1.3123057189009872E-7
JN555585-	95066	0.0	1.3123057189009872E-7
JN555585-	95069	1.0	2.8888633988480647E-8
JN555585-	95068	4.0	6.208061384849504E-8
JN555585-	95071	0.0	3.5712043482625136E-7
JN555585-	95070	1.0	1.7272054671508284E-7
JN555585-	95073	0.0	3.5712043482625136E-7
JN555585-	95072	0.0	3.5712043482625136E-7
JN555585-	95076	1.0	3.5712043482625136E-7
JN555585-	62310	30.0	3.134739674339986E-7
JN555585-	95079	1.0	2.72928883347285E-7
JN555585-	62311	21.0	3.774771663508733E-8
JN555585-	95078	2.0	2.72928883347285E-7
JN555585-	62312	35.0	8.348471808606822E-9
JN555585-	95081	0.0	5.585678410746413E-7
JN555585-	62313	317.0	6.769791142726682E-10
JN555585-	95080	1.0	5.585678410746413E-7
JN555585-	62314	206.0	4.802740130062329E-10
JN555585-	62315	20.0	1.4255289444917254E-8
JN555585-	62316	9.0	3.246896518622016E-8
JN555585-	54125	86.0	4.1803857728139073E-7
JN555585-	62317	18.0	7.329150869136834E-8
JN555585-	54126	55.0	4.1803857728139073E-7
JN555585-	62318	9.0	1.142087304944411E-9
JN555585-	62319	7.0	2.6738208795964537E-9
JN555585-	62320	4.0	6.202166733066122E-9
JN555585-	62321	6.0	1.4255289444917254E-8
JN555585-	62322	6.0	6.202166733066122E-9
JN555585-	62323	22.0	8.250032922360614E-10
JN555585-	54132	93.0	4.3920993505470467E-7
JN555585-	62324	5.0	8.250032922360614E-10
JN555585-	54133	19.0	4.3920993505470467E-7
JN555585-	62325	2.0	1.955144788450455E-9
JN555585-	54134	36.0	2.1284903734928412E-7
JN555585-	62326	7.0	1.955144788450455E-9
JN555585-	54135	146.0	2.1284903734928412E-7
JN555585-	62327	2.0	1.955144788450455E-9
JN555585-	54136	77.0	2.1284903734928412E-7
JN555585-	62328	3.0	1.955144788450455E-9
JN555585-	54137	89.0	1.4351835873454692E-7
JN555585-	62329	1.0	5.904336327185428E-11
JN555585-	54138	106.0	1.4351835873454692E-7
JN555585-	62330	12.0	5.904336327185428E-11
JN555585-	54139	76.5	4.328077405744534E-8
JN555585-	62331	2.0	5.904336327185428E-11
JN555585-	54140	28.0	3.8479083658000095E-8
JN555585-	62332	6.0	5.904336327185428E-11
JN555585-	54141	195.0	4.328077405744534E-8
JN555585-	62333	9.0	5.904336327185428E-11
JN555585-	54142	44.0	4.328077405744534E-8
JN555585-	62334	8.0	5.904336327185428E-11
JN555585-	54143	53.0	4.328077405744534E-8
JN555585-	62335	3.0	5.904336327185428E-11
